Series Name,Series Code,Country Name,Country Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Lesotho,LSO,9.25280476,9.19744301,10.52956581,11.12637329,21.92373085,10.40836906,10.66165733,12.89569187,12.61182117,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Liberia,LBR,10.38244438,9.88514519,9.91087437,10.43527889,8.38325977,12.90504265,13.27175999,13.58819675,13.00574875,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Libya,LBY,5.80638647,6.17178679,4.67685318,4.86648417,5.54773426,7.10674047,6.05457449,4.74433613,7.80515862,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Liechtenstein,LIE,5.75139189,5.85200214,5.67968512,5.54688025,5.78483772,6.05532694,5.38460207,5.64409113,5.71460724,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Lithuania,LTU,6.47396851,6.64928818,6.44472837,6.46896172,6.94472647,7.41619062,7.73210812,7.24367952,7.31801939,7.59519005
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Low & middle income,LMY,5.20147682703176,5.20357233819213,5.20208329970141,5.12809632415452,5.18718393271332,5.44501109526693,5.36581576426284,5.54463683640816,5.61714493004159,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Low income,LIC,5.67181541495217,5.91637020393631,5.79061253561363,5.43174188606476,5.17144309388878,5.7216700060215,5.67795255280455,5.44709384126617,5.27632413209386,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Lower middle income,LMC,3.92633371026158,3.89022093256574,3.58477536232222,3.47152735706215,3.51144228209501,3.80980490819782,3.97119279762659,3.89345775852438,3.84847192312848,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Luxembourg,LUX,5.08113575,5.07103872,5.13535357,5.27355194,5.46640301,5.7671175,5.60806084,5.60926914,5.78777981,5.89136267
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Madagascar,MDG,5.0062542,5.33248854,4.80225945,4.22160387,3.10129309,3.72316122,3.55335546,3.14948058,3.42822957,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Malawi,MWI,6.62879086,7.72703791,7.58438921,6.88249922,6.37021732,7.03859568,7.5164628,6.62527609,6.53459597,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Malaysia,MYS,3.82201481,3.70085335,3.71472311,3.75944281,3.83991051,4.08254337,4.37438345,3.90037823,3.95760036,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Maldives,MDV,8.68310642,10.23337078,9.14948273,7.2940383,7.50238085,11.43943214,8.85169506,7.4997015,9.24973583,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Mali,MLI,4.11143351,3.77377558,3.67425752,3.73251104,3.82943797,3.50623369,3.54318666,3.72170115,3.81316996,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Malta,MLT,8.70199776,8.69928074,8.31366253,8.11269569,8.89282227,9.85403538,9.52782059,9.09105396,8.84301376,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Marshall Islands,MHL,14.78209972,14.62816238,12.02498436,14.46723938,14.98994541,12.12413406,12.49257088,13.60796833,13.40528965,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Mauritania,MRT,3.67363763,3.18699503,3.41947556,2.88362551,3.09176588,3.00147843,3.78022528,4.66962671,4.34333467,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Mauritius,MUS,5.55042362,5.54289532,5.59857273,5.60310221,5.69508171,6.09606028,6.6160841,5.84209728,5.56544495,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Mexico,MEX,5.52738619,5.38499022,5.3117938,5.23821402,5.3013463,6.05248594,5.87678003,5.70919704,5.50398684,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Micronesia, Fed. Sts.",FSM,12.62341213,13.33481121,12.40742493,11.93961334,11.87363148,11.98479271,11.37430477,12.62718964,12.88087559,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,5.62471638952105,5.71205575912562,5.67308036429661,5.20423747246253,5.05395226217455,5.01558918301944,4.8635178491356,4.75927075587989,5.19653878243504,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,5.59576999729212,5.68439967689311,5.64320608766798,5.16531263326728,5.01452087139383,4.96553146598072,4.8104799620377,4.71450965789969,5.14803513272091,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Middle income,MIC,5.19532358029949,5.19528369298374,5.19564167413207,5.12482458096504,5.18734145793423,5.44225030325385,5.36285367228054,5.54566170957891,5.62045491619397,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Moldova,MDA,8.50013351,7.62106228,7.1278038,6.70760345,6.49662447,7.00484037,7.7490406,6.96505404,6.7359705,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Monaco,MCO,4.31486797,4.1231184,4.16119528,4.04786777,3.87993813,4.28652716,3.67494631,3.39488029,3.11959291,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Mongolia,MNG,4.23154545,4.58008575,4.33954191,4.53449297,4.49497986,4.6662488,7.21042728,8.85170174,6.07207489,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Montenegro,MNE,9.02188778,8.63302994,7.98255396,8.34355545,8.32983208,11.42177582,10.55253506,10.19081783,9.6549921,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Morocco,MAR,5.10435581,5.09203386,4.98920393,4.94516659,5.020401,5.78939486,5.45314503,5.75281,6.06396198,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Mozambique,MOZ,6.60972881,7.21501875,7.80532169,7.97903347,7.90207434,7.55190039,8.64841366,8.24868107,8.50126553,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Myanmar,MMR,5.19711542,4.76220942,4.6921258,4.53514671,3.814466,4.27808714,5.53530645,4.49158478,4.45748425,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Namibia,NAM,9.98106289,9.32231045,8.71348476,8.62148285,8.85805798,9.56060219,10.19644737,9.6219883,9.48251629,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Nauru,NRU,13.91331863,10.95251656,11.4886446,11.09015656,11.56155682,11.55650234,10.85399055,18.34229279,18.21076012,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Nepal,NPL,5.46615553,5.42378998,4.72174025,4.52845383,4.44524717,5.2080965,5.53498316,6.52950287,6.15843678,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Netherlands,NLD,10.18857956,9.89148426,9.93712521,9.85083961,9.93616295,10.94954681,11.13498974,10.03109169,9.83150005,10.00551128
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,New Zealand,NZL,8.88920593,8.76869011,8.61795807,8.56966972,8.61898708,9.25240231,9.55072403,10.56814575,10.12947655,10.06186676
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Nicaragua,NIC,7.96303272,8.04877567,8.32754421,8.4993515,8.50037098,8.55739307,9.54984856,8.97882748,8.29879284,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Niger,NER,5.34745932,4.53239059,5.57609606,5.30310822,5.66642094,6.17012262,5.81452751,4.34980488,4.04895782,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Nigeria,NGA,3.58194995,3.64773679,3.74762511,3.09069347,2.98547053,3.38063431,4.07625723,4.21020174,4.19086456,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,North America,NAC,15.9575352713358,16.2662183100437,16.1922020531164,16.0797857721977,16.1303860806677,18.1152010692052,16.955302601912,16.0994557297062,16.2879432527695,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,North Macedonia,MKD,6.34227896,6.37943363,6.43909454,6.45699358,7.06654119,7.73212385,8.41851234,7.42164755,7.42730284,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Norway,NOR,10.06992245,10.53049755,10.22983646,9.96037865,10.43807507,11.42416382,9.8142643,7.90873051,9.42925453,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,OECD members,OED,12.1700871927787,12.3213123585606,12.2702747075418,12.2344313583362,12.4132360179931,13.793539557684,13.3255717829231,12.8564386531482,12.7237948307767,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Oman,OMN,4.07826233,4.17580843,3.95418668,3.21469474,3.80648994,5.11922932,4.34468651,3.06614041,3.49047446,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Other small states,OSS,6.48633078680301,6.60775656955416,6.54415940537853,6.55761154081991,6.71478450487196,7.77557632950816,7.72901355543415,7.17477797446061,7.34759766636095,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Pacific island small states,PSS,4.84192417092105,4.79480678149596,4.62651268238975,5.1398246046457,5.4466335838218,6.22241446975888,7.27624644630544,5.91999771751193,5.68145773238409,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Palau,PLW,9.76325321,10.01226997,10.90419006,11.19109821,12.17405796,13.31541061,14.55276012,14.87842083,10.85468197,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Panama,PAN,6.93698502,7.09378099,7.16492653,7.60132933,8.13541794,10.21630001,9.13571072,9.04578876,8.33022976,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Papua New Guinea,PNG,1.81881714,2.33063054,2.22970986,2.30051899,2.3253386,2.30193973,2.33994722,2.61463141,2.87081432,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Paraguay,PRY,6.69165802,6.67556572,6.60902548,6.74497652,7.16081905,7.67533064,8.03277016,7.73537827,8.35731316,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Peru,PER,4.90453625,4.89353323,4.80915499,5.0835557,5.12525272,6.34739399,6.67309427,6.0974617,5.63786411,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Philippines,PHL,3.8982749,3.95484328,3.96042776,3.9538188,4.16646004,5.16214037,5.97500563,5.15588379,5.10122538,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Poland,POL,6.36490345,6.5470438,6.53713226,6.25094128,6.38906956,6.42739105,6.3654809,6.46619797,7.13848782,8.06380177
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Portugal,PRT,9.33309937,9.39989281,9.32668972,9.42121029,9.50868607,10.52074051,11.22031498,10.5492239,10.02761173,10.24061108
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Post-demographic dividend,PST,12.6319773086366,12.76397392713,12.71663479268,12.6632774069889,12.8480081595041,14.2778383582328,13.8015877871673,13.3618138462269,13.2616907140419,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Pre-demographic dividend,PRE,3.91772576095157,4.26322501939097,4.12428507883182,3.81195764713298,3.74037691727793,4.26281109555811,4.48023690812362,4.29732672241886,4.47078652284659,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Puerto Rico (US),PRI,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Qatar,QAT,3.63581347,3.54971433,3.21237087,2.96176219,3.18468714,3.81872201,2.8927927,2.18613315,2.52358818,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Romania,ROU,4.94292021,5.08012772,5.18878555,5.51454878,5.69924641,6.20959711,6.45246983,5.79823256,5.70901489,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Russian Federation,RUS,5.29604626,5.28970337,5.35890055,5.35520792,5.64849091,8.04076004,7.0299139,6.8788662,7.04438496,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Rwanda,RWA,6.65061283,5.968925,5.37623835,5.45722818,4.91471481,5.79862261,6.23147202,5.92842579,5.12708998,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Samoa,WSM,6.01321936,5.63959885,5.16343021,4.77525806,5.64761591,6.09105825,7.19651461,6.93412352,6.78103304,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,San Marino,SMR,8.43315315,8.4219532,8.25972271,8.2778492,8.14801598,8.48147392,7.51272249,7.22336292,6.60829115,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sao Tome and Principe,STP,6.53226852,7.60211611,7.46631384,5.91960287,5.48078823,7.32044411,7.85889721,5.7744813,5.77292156,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Saudi Arabia,SAU,5.8620224,6.24142838,6.03126049,5.34063101,5.46743011,6.64630127,5.93033648,5.31400585,5.68722248,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Senegal,SEN,4.37789631,4.25606871,4.16359377,4.43182087,4.49531031,5.15119171,4.44256258,4.0444808,4.32314825,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Serbia,SRB,8.46289921,8.15184307,7.89965153,8.18469906,8.28762531,8.30643559,9.23441029,8.58397198,8.03133774,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Seychelles,SYC,4.24428654,4.71349716,4.47661018,4.41706038,4.25269794,5.83709192,5.2088151,4.39909697,4.48238087,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sierra Leone,SLE,12.3831234,10.05438519,6.00532055,5.29927444,5.7052846,5.66489744,5.07244635,4.80377436,4.71883011,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Singapore,SGP,4.18061399,4.37989521,4.35978413,4.07275724,4.40746737,5.70015287,5.14599705,4.33121586,4.49163246,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Slovak Republic,SVK,6.74109745,7.06081343,6.73388767,6.63677502,6.91102982,7.06027794,7.62857914,7.70245218,7.35262203,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Slovenia,SVN,8.57742882,8.5691185,8.2588892,8.35228634,8.56564522,9.48984432,9.52724361,9.62683296,9.30008888,9.87630939
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Small states,SST,6.05224375446595,6.27712293907752,6.29114913767488,6.3287002516318,6.48855042141472,7.4621161463999,7.38388524979858,6.66220434688589,6.76810941964699,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Solomon Islands,SLB,4.45310211,4.52952909,4.16556406,3.86440825,4.43728065,4.89478445,4.94795895,4.82418394,5.36366177,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Somalia, Fed. Rep.",SOM,2.94074512,2.2842648,2.44348097,2.50873256,2.40617251,2.47010517,2.73509169,2.8469162,3.74413586,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,South Africa,ZAF,8.05304241,8.07959366,7.97711372,8.0819664,8.24652863,9.02174091,8.6645031,8.74512291,8.90966797,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,South Asia,SAS,3.51918654797091,3.42611411151728,2.92047698852862,2.85201740632584,2.9092236338965,3.25937586475956,3.30046062379793,3.3087387158875,3.26234217340341,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,South Asia (IDA & IBRD),TSA,3.51918654797091,3.42611411151728,2.92047698852862,2.85201740632584,2.9092236338965,3.25937586475956,3.30046062379793,3.3087387158875,3.26234217340341,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,South Sudan,SSD,..,..,22.11322403,11.69539356,9.06570053,9.35116673,6.30117083,6.57254314,11.61002254,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Spain,ESP,9.17553329,8.88084984,9.0217495,9.07122517,9.21539497,10.79479218,10.34419918,9.6799593,9.2206583,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sri Lanka,LKA,3.6826396,3.61788416,3.33093429,3.6418879,3.70119572,4.27431631,5.19427729,3.98300457,3.68313766,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Kitts and Nevis,KNA,5.12752008,5.42923307,5.2735939,4.89670897,5.19201469,5.66130447,6.16912127,5.52634287,5.73595428,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Lucia,LCA,4.57866001,4.51095486,4.45561934,4.27262402,4.290905,7.01033401,6.26193285,4.74750614,4.7298274,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Vincent and the Grenadines,VCT,4.11605787,4.09760141,4.23171329,4.25346231,4.26063251,4.87071276,5.26607132,4.6054697,4.43696308,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,SSF,4.92348638335971,4.9993387548547,4.9771165926508,4.67113624517035,4.493857439856,4.86759889049985,5.07287182325784,4.914331492401,4.91844873230529,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa (excluding high income),SSA,4.9665577222449,5.06546494398196,5.05092923103056,4.7381331050621,4.55316332987647,4.94308589748073,5.17335513399429,5.03237754984377,5.06491625592637,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,4.92348638335971,4.9993387548547,4.9771165926508,4.67113624517035,4.493857439856,4.86759889049985,5.07287182325784,4.914331492401,4.91844873230529,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sudan,SDN,5.81112576,5.68438482,5.91767406,4.46172857,4.59967566,3.04323435,2.9669323,3.79416442,2.85165739,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Suriname,SUR,5.80808163,5.99283743,5.32285929,6.60567093,8.38353634,6.03425598,5.01704168,5.93297768,5.40666008,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sweden,SWE,10.93069172,10.95692444,10.94730949,11.09132671,10.93444347,11.42458725,11.23013592,10.85505676,11.152915,11.21510124
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Switzerland,CHE,10.97983074,11.20248795,11.37471581,11.19891071,11.42588997,11.98960876,11.95855618,11.59911823,11.69096088,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Syrian Arab Republic,SYR,3.67464328,3.89073515,3.91299295,3.93852568,3.96978569,3.67009115,3.50403309,3.3840971,2.70998812,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tajikistan,TJK,6.90735912,6.96349716,6.85399008,7.01381588,6.9476676,8.8903532,8.37504482,7.62917423,7.43789911,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tanzania,TZA,3.64969945,3.96350336,4.02325726,4.32775831,4.02347755,3.05028677,3.46963334,3.13497496,3.05201221,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Thailand,THA,3.8522861,3.93900609,3.85276842,3.87040329,3.78911877,4.35724688,5.15399981,5.35471153,4.53787661,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Timor-Leste,TLS,7.69146681,6.94250727,6.80442286,6.40227413,4.99218798,7.26445007,4.9192977,7.46371841,9.59779453,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Togo,TGO,6.24738503,6.58550072,6.50210476,6.16073656,5.91268635,6.18928432,5.6165967,6.24094057,6.10829544,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tonga,TON,4.78137636,5.22591066,5.62952805,6.12240648,5.74527884,5.55919838,7.06254101,7.95276737,7.36037779,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Trinidad and Tobago,TTO,5.6525383,6.47465849,6.56562996,6.65089417,6.90704823,7.47677326,7.20521307,6.64416027,7.52568626,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tunisia,TUN,6.21339941,6.24778175,6.18557453,5.9375186,6.02461243,7.05612612,7.34183979,7.51270723,7.98537874,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Turkiye,TUR,4.11690426,4.28469229,4.17974997,4.12101603,4.35954332,4.61640215,4.56065559,3.70338893,4.27524424,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Turkmenistan,TKM,5.01652908,5.58718491,5.82361221,5.55298042,5.5522337,5.57226086,5.49196625,5.37103748,5.49789095,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tuvalu,TUV,13.44188595,18.32539177,24.45763206,18.42199898,22.22294044,17.88715363,18.57411194,21.28792,27.08968544,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Uganda,UGA,4.99643135,5.01553297,3.99852037,4.02153397,3.79341364,5.23865509,5.47374916,4.45071125,4.23600149,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Ukraine,UKR,7.78352833,7.55205393,7.44610357,7.52051353,7.09389353,7.56217051,8.2027483,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,United Arab Emirates,ARE,3.46609354,3.89580107,4.00854969,4.09854221,4.40291262,5.82477045,5.30494308,4.56536388,4.97095108,..
